State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Chhota Udaipur,Bodeliu,Maize,Deshi Red,FAQ,30/08/2025,2040,2090,2070
Gujarat,Surat,Songadh,Guar,Gwar,FAQ,30/08/2025,4500,5500,5000
Gujarat,Surat,Songadh(Umrada),Guar,Guaar,FAQ,30/08/2025,4500,5500,5000
Gujarat,Surendranagar,Dhragradhra,Soanf,Soanf,FAQ,30/08/2025,6500,7505,7250
Gujarat,Vadodara(Baroda),Padra,Cabbage,Other,FAQ,30/08/2025,1250,1500,1400
Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,FAQ,30/08/2025,2500,5000,3750
Gujarat,Vadodara(Baroda),Padra,Green Chilli,Green Chilly,FAQ,30/08/2025,1500,2000,1750
Gujarat,Vadodara(Baroda),Padra,Onion,Other,FAQ,30/08/2025,1000,2000,1500
Gujarat,Vadodara(Baroda),Padra,Pointed gourd (Parval),Other,FAQ,30/08/2025,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,Spinach,Other,FAQ,30/08/2025,2000,2500,2250
Haryana,Bhiwani,Bhiwani,Potato,Potato,FAQ,30/08/2025,1240,1540,1336
Haryana,Bhiwani,Bhiwani,Tomato,Tomato,FAQ,30/08/2025,4102,5000,4580
Haryana,Gurgaon,Gurgaon,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Brinjal,Brinjal,FAQ,30/08/2025,1000,1400,1200
Haryana,Mahendragarh-Narnaul,Narnaul,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Garlic,Garlic,FAQ,30/08/2025,6000,6000,6000
Haryana,Mahendragarh-Narnaul,Narnaul,Ginger(Green),Green Ginger,FAQ,30/08/2025,3000,6000,5000
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Onion,FAQ,30/08/2025,1600,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Potato,FAQ,30/08/2025,1300,1300,1300
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Potato,Non-FAQ,30/08/2025,1000,1000,1000
Haryana,Rewari,Kosli,Cucumbar(Kheera),Other,FAQ,30/08/2025,2000,2000,2000
Haryana,Rewari,Kosli,Onion,Other,FAQ,30/08/2025,1500,1500,1500
Haryana,Rewari,Rewari,Apple,Apple,Medium,30/08/2025,6000,18000,12000
Himachal Pradesh,Bilaspur,Bilaspur,Apple,Kullu Royal Delicious,Medium,30/08/2025,4000,15000,8000
Himachal Pradesh,Bilaspur,Bilaspur,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,2000,4000,3000
Himachal Pradesh,Kangra,Dharamshala,Banana,Other,Medium,30/08/2025,4000,4800,4400
Himachal Pradesh,Kangra,Dharamshala,French Beans (Frasbean),Other,FAQ,30/08/2025,10000,11000,10500
Himachal Pradesh,Kangra,Kangra,Brinjal,Other,FAQ,30/08/2025,4000,4500,4200
Himachal Pradesh,Kangra,Kangra,Coriander(Leaves),Other,FAQ,30/08/2025,20000,30000,25000
Himachal Pradesh,Kangra,Kangra,Garlic,Average,FAQ,30/08/2025,10000,12000,11000
Himachal Pradesh,Kangra,Kangra,Ginger(Green),Other,FAQ,30/08/2025,7000,8000,7500
Himachal Pradesh,Kangra,Kangra,Pomegranate,Other,Medium,30/08/2025,10000,13000,12000
Himachal Pradesh,Kangra,Kangra,Sponge gourd,Other,FAQ,30/08/2025,3000,3500,3200
Himachal Pradesh,Kangra,Kangra(Baijnath),Apple,Apple,Medium,30/08/2025,3500,9500,6000
Himachal Pradesh,Kangra,Kangra(Baijnath),Lemon,Lemon,FAQ,30/08/2025,6000,6200,6100
Himachal Pradesh,Kangra,Kangra(Baijnath),Tomato,Tomato,FAQ,30/08/2025,3800,4000,3900
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana,Banana - Ripe,Medium,30/08/2025,4500,5200,4800
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,FAQ,30/08/2025,8500,9000,8800
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Onion,1st Sort,FAQ,30/08/2025,2400,2600,2500
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,30/08/2025,2200,2600,2400
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Brinjal,Arkasheela Mattigulla,FAQ,30/08/2025,3800,4200,4000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cabbage,Cabbage,FAQ,30/08/2025,2000,3000,2500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Capsicum,Capsicum,FAQ,30/08/2025,8000,8500,8200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Onion,Other,FAQ,30/08/2025,2300,2600,2400
Himachal Pradesh,Shimla,Rohroo,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,2500,3000,2800
Jammu and Kashmir,Srinagar,Parimpore,Cucumbar(Kheera),Other,FAQ,30/08/2025,2500,3500,3000
Jammu and Kashmir,Srinagar,Parimpore,Ginger(Green),Other,FAQ,30/08/2025,3500,4000,3750
Jammu and Kashmir,Srinagar,Parimpore,Grapes,Other,Large,30/08/2025,15500,27000,21200
Jammu and Kashmir,Srinagar,Parimpore,Grapes,Other,Medium,30/08/2025,6000,8000,7000
Jammu and Kashmir,Srinagar,Parimpore,Potato,Local,FAQ,30/08/2025,1800,2600,2200
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,30/08/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Cowpea(Veg),Other,FAQ,30/08/2025,4000,4500,4000
Kerala,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,30/08/2025,4300,4500,4400
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,30/08/2025,3200,3400,3300
Kerala,Alappuzha,Kayamkulam,Cowpea(Veg),Other,FAQ,30/08/2025,4300,4500,4400
Kerala,Alappuzha,Kayamkulam,Ginger(Green),Other,FAQ,30/08/2025,7400,7600,7500
Kerala,Alappuzha,Kayamkulam,Green Chilli,Other,FAQ,30/08/2025,6900,7100,7000
Kerala,Alappuzha,Kayamkulam,Tomato,Other,FAQ,30/08/2025,5100,5300,5200
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,30/08/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Black pepper,Garbled,FAQ,30/08/2025,63500,64500,64000
Kerala,Ernakulam,Perumbavoor,Carrot,Carrot,FAQ,30/08/2025,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Colacasia,Other,FAQ,30/08/2025,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1600,2600,2000
Kerala,Ernakulam,Perumbavoor,Indian Beans (Seam),Indian Beans (Seam),FAQ,30/08/2025,5800,6800,6200
Kerala,Ernakulam,Perumbavoor,Little gourd (Kundru),Other,FAQ,30/08/2025,4000,5000,4500
Kerala,Ernakulam,Perumbavoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,30/08/2025,6500,7500,7000
Kerala,Ernakulam,Perumbavoor,Tomato,Tomato,FAQ,30/08/2025,5000,6000,5500
Kerala,Ernakulam,Thrippunithura,Ashgourd,Ashgourd,FAQ,30/08/2025,4800,5400,5000
Kerala,Ernakulam,Thrippunithura,Capsicum,Capsicum,FAQ,30/08/2025,8000,11000,8500
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,30/08/2025,6000,6500,6200
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,30/08/2025,5000,7000,5200
Kerala,Ernakulam,Thrippunithura,Cowpea(Veg),Cowpea (Veg),FAQ,30/08/2025,7000,7500,7200
Kerala,Ernakulam,Thrippunithura,Little gourd (Kundru),Other,FAQ,30/08/2025,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,Pineapple,Pine Apple,Medium,30/08/2025,5000,6500,5200
Kerala,Ernakulam,Thrippunithura,Pumpkin,Pumpkin,FAQ,30/08/2025,4000,5000,4200
Kerala,Idukki,KANTHALOOR VFPCK,Carrot,Carrot,FAQ,30/08/2025,2500,3500,3000
Kerala,Kannur,Payyannur,Black pepper,Other,FAQ,30/08/2025,64000,66000,65000
Kerala,Kannur,Payyannur,Copra,other,FAQ,30/08/2025,19000,19200,19100
Kerala,Kollam,Sasthamkotta,Banana,Nendra Bale,Medium,30/08/2025,6000,6500,6200
Kerala,Kollam,Sasthamkotta,Banana,Palayamthodan,Medium,30/08/2025,2000,2400,2200
Kerala,Kollam,Sasthamkotta,Banana,Red Banana,Medium,30/08/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Banana,Robusta,Medium,30/08/2025,2000,2400,2200
Kerala,Kollam,Sasthamkotta,Cucumbar(Kheera),Other,FAQ,30/08/2025,3000,3500,3200
Kerala,Kollam,Sasthamkotta,Tomato,Other,FAQ,30/08/2025,3000,3500,3200
Kerala,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,30/08/2025,3000,4500,4000
Kerala,Kottayam,Pampady,Ashgourd,Other,FAQ,30/08/2025,2500,4000,3500
Kerala,Kottayam,Pampady,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,5000,6500,6000
Kerala,Kottayam,Pampady,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5000,6500,6000
Kerala,Kottayam,Pampady,Colacasia,Other,FAQ,30/08/2025,4500,6500,5500
Kerala,Kottayam,Pampady,Cucumbar(Kheera),Other,FAQ,30/08/2025,2800,4500,3500
Kerala,Kottayam,Pampady,Little gourd (Kundru),Other,FAQ,30/08/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Snakeguard,Other,FAQ,30/08/2025,3000,4000,3500
Kerala,Kottayam,Pampady,Tapioca,Tapioca,FAQ,30/08/2025,2500,3500,3000
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,FAQ,30/08/2025,3400,3800,3600
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,30/08/2025,3600,4000,3800
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,30/08/2025,4200,4600,4400
Kerala,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,30/08/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Mukkom,Apple,Other,Large,30/08/2025,14000,15000,14500
Kerala,Kozhikode(Calicut),Mukkom,Beetroot,Beetroot,FAQ,30/08/2025,3400,3700,3500
Kerala,Kozhikode(Calicut),Mukkom,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,4500,4700,4600
Kerala,Kozhikode(Calicut),Mukkom,Cowpea(Veg),Cowpea (Veg),FAQ,30/08/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),Green Ginger,FAQ,30/08/2025,7500,8500,8000
Kerala,Kozhikode(Calicut),Mukkom,Grapes,Other,Large,30/08/2025,12000,13000,12500
Kerala,Kozhikode(Calicut),Mukkom,Pumpkin,Pumpkin,FAQ,30/08/2025,2500,2900,2700
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,30/08/2025,4200,4400,4300
Kerala,Malappuram,Kottakkal,Amla(Nelli Kai),Other,FAQ,30/08/2025,4300,4500,4400
Kerala,Malappuram,Kottakkal,Banana - Green,Banana - Green,FAQ,30/08/2025,3000,3200,3100
Kerala,Malappuram,Kottakkal,Bottle gourd,Other,FAQ,30/08/2025,2200,2400,2300
Kerala,Malappuram,Kottakkal,Brinjal,Other,FAQ,30/08/2025,4400,4600,4500
Kerala,Malappuram,Kottakkal,Green Chilli,Other,FAQ,30/08/2025,4800,5000,4900
Kerala,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,30/08/2025,5500,5500,5500
Kerala,Malappuram,Thirurrangadi,Beetroot,Other,FAQ,30/08/2025,2500,2500,2500
Kerala,Malappuram,Thirurrangadi,Brinjal,Other,FAQ,30/08/2025,5000,5000,5000
Kerala,Malappuram,Thirurrangadi,Cabbage,Other,FAQ,30/08/2025,2200,2200,2200
Kerala,Malappuram,Thirurrangadi,Green Chilli,Other,FAQ,30/08/2025,9000,9000,9000
Kerala,Malappuram,Thirurrangadi,Snakeguard,Other,FAQ,30/08/2025,5000,5000,5000
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,30/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,30/08/2025,3500,4000,3800
Kerala,Palakad,Pattambi,Carrot,Carrot,FAQ,30/08/2025,6500,7000,6800
Kerala,Palakad,Pattambi,Cauliflower,Other,FAQ,30/08/2025,2500,3000,2800
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,30/08/2025,6500,7000,6800
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,FAQ,30/08/2025,4000,4500,4200
Kerala,Palakad,Pattambi,Elephant Yam (Suran),Other,FAQ,30/08/2025,4000,4500,4200
Kerala,Palakad,Pattambi,Onion,Big,FAQ,30/08/2025,2200,2300,2200
Kerala,Palakad,Pattambi,Pumpkin,Other,FAQ,30/08/2025,2800,3000,2900
Kerala,Pathanamthitta,Ranniangadi,Banana,Nendra Bale,Large,30/08/2025,5500,5800,5600
Kerala,Pathanamthitta,Ranniangadi,Brinjal,Brinjal,FAQ,30/08/2025,3700,4000,3800
Kerala,Pathanamthitta,Ranniangadi,Coconut Seed,Other,FAQ,30/08/2025,6700,7000,6800
Kerala,Pathanamthitta,Ranniangadi,Elephant Yam (Suran),Other,FAQ,30/08/2025,6800,7000,7000
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,FAQ,30/08/2025,5400,6000,5600
Kerala,Thiruvananthapuram,Neyyatinkara,Carrot,Other,FAQ,30/08/2025,5400,6000,5600
Kerala,Thiruvananthapuram,Neyyatinkara,Tapioca,Tapioca,FAQ,30/08/2025,4500,5000,4800
Kerala,Wayanad,Pulpally,Amaranthus,Other,FAQ,30/08/2025,2600,2800,2700
Kerala,Wayanad,Pulpally,Cowpea(Veg),Other,FAQ,30/08/2025,2200,2400,2300
Madhya Pradesh,Badwani,Badwani(F&V),Potato,Potato,Non-FAQ,30/08/2025,1200,1200,1200
Nagaland,Kohima,Kohima,Carrot,Carrot,FAQ,30/08/2025,14000,14200,14100
Odisha,Boudh,Boudh,Drumstick,Drumstick,FAQ,30/08/2025,5500,6500,6000
Odisha,Boudh,Boudh,Pointed gourd (Parval),Other,FAQ,30/08/2025,4500,5500,5000
Odisha,Dhenkanal,Hindol,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,5000,6000,5500
Odisha,Dhenkanal,Hindol,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5000,5500,5200
Odisha,Dhenkanal,Hindol,Onion,Other,Non-FAQ,30/08/2025,2000,2500,2200
Odisha,Dhenkanal,Hindol,Potato,Potato,Non-FAQ,30/08/2025,1600,1800,1700
Odisha,Dhenkanal,Hindol,Pumpkin,Pumpkin,FAQ,30/08/2025,2400,2600,2500
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,30/08/2025,3200,3200,3200
Punjab,Amritsar,Rayya,Tomato,Hybrid,FAQ,30/08/2025,4100,4100,4100
Punjab,Hoshiarpur,Tanda Urmur,Apple,Other,Medium,30/08/2025,6000,8000,7000
Punjab,Hoshiarpur,Tanda Urmur,Garlic,Other,FAQ,30/08/2025,8000,10000,9000
Punjab,Hoshiarpur,Tanda Urmur,Potato,Other,FAQ,30/08/2025,1200,1500,1300
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,30/08/2025,1000,1060,1060
Punjab,Ludhiana,Sahnewal,Sweet Pumpkin,Sweet Pumpkin,FAQ,30/08/2025,2000,2000,2000
Punjab,Muktsar,Bariwala,Banana,Banana - Ripe,Medium,30/08/2025,3000,3000,3000
Punjab,Muktsar,Bariwala,Cluster beans,Other,FAQ,30/08/2025,8000,8000,8000
Punjab,Muktsar,Bariwala,Potato,Desi,FAQ,30/08/2025,1000,1100,1100
Punjab,Muktsar,Bariwala,Tomato,Other,FAQ,30/08/2025,5500,5500,5500
Punjab,Patiala,Samana,Pineapple,Pine Apple,Medium,30/08/2025,5000,6000,5500
Rajasthan,Ganganagar,Sriganganagar (F&V),Garlic,Garlic,FAQ,30/08/2025,7800,8200,8000
Rajasthan,Ganganagar,Sriganganagar (F&V),Green Peas,Green Peas,FAQ,30/08/2025,10800,11200,11000
Rajasthan,Ganganagar,Sriganganagar (F&V),Pineapple,Other,Medium,30/08/2025,4800,5200,5000
Rajasthan,Jaipur Rural,Chomu (F&V),Bhindi(Ladies Finger),Other,FAQ,30/08/2025,2400,3000,2700
Rajasthan,Jaipur Rural,Chomu (F&V),Cucumbar(Kheera),Other,FAQ,30/08/2025,1500,2500,2000
Rajasthan,Jaipur Rural,Chomu (F&V),Pumpkin,Other,FAQ,30/08/2025,600,1000,800
Rajasthan,Jaipur Rural,Chomu (F&V),Tinda,Other,FAQ,30/08/2025,3000,4000,3500
Rajasthan,Jalore,Jalore,Ginger(Green),Other,FAQ,30/08/2025,3000,3500,3300
Rajasthan,Jalore,Jalore,Guar,Gwar,FAQ,30/08/2025,5000,6000,5500
Telangana,Khammam,Sattupalli,Wood,Eucalyptus,FAQ,30/08/2025,400,500,500
Telangana,Warangal,Warangal,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,2500,3000,2750
Telangana,Warangal,Warangal,Colacasia,Colacasia,FAQ,30/08/2025,3500,4000,3750
Telangana,Warangal,Warangal,Green Chilli,Green Chilly,FAQ,30/08/2025,2500,3000,2750
Telangana,Warangal,Warangal,Potato,Potato,FAQ,30/08/2025,2000,2500,2250
Tripura,North Tripura,Dasda,Potato,Local,FAQ,30/08/2025,1800,2000,1900
Uttar Pradesh,Agra,Achnera,Onion,Red,FAQ,30/08/2025,1420,1520,1470
Uttar Pradesh,Aligarh,Khair,Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,30/08/2025,1800,2000,1950
Uttar Pradesh,Aligarh,Khair,Banana,Banana - Ripe,Small,30/08/2025,1800,2500,2000
Uttar Pradesh,Aligarh,Khair,Brinjal,Round/Long,FAQ,30/08/2025,1000,1500,1200
Uttar Pradesh,Aligarh,Khair,Green Chilli,Green Chilly,FAQ,30/08/2025,2000,2500,2400
Uttar Pradesh,Aligarh,Khair,Maize,Hybrid/Local,Non-FAQ,30/08/2025,1650,1850,1750
Uttar Pradesh,Aligarh,Khair,Potato,Desi,Non-FAQ,30/08/2025,750,900,850
Uttar Pradesh,Aligarh,Khair,Wheat,Dara,Non-FAQ,30/08/2025,2500,2620,2540
Uttar Pradesh,Badaun,Babrala,Maize,Deshi Red,Non-FAQ,30/08/2025,2030,2050,2040
Uttar Pradesh,Badaun,Babrala,Wheat,Dara,Non-FAQ,30/08/2025,2530,2550,2540
Uttar Pradesh,Badaun,Babrala,Wood,Eucalyptus,FAQ,30/08/2025,580,600,590
Uttar Pradesh,Bahraich,Naanpara,Banana - Green,Banana - Green,FAQ,30/08/2025,650,700,680
Uttar Pradesh,Bahraich,Naanpara,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,1500,1700,1600
Uttar Pradesh,Bahraich,Naanpara,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1000,1050,1030
Uttar Pradesh,Bahraich,Naanpara,Brinjal,Brinjal,FAQ,30/08/2025,750,800,780
Uttar Pradesh,Bahraich,Naanpara,Maize,Yellow,FAQ,30/08/2025,2150,2225,2200
Uttar Pradesh,Bahraich,Naanpara,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,30/08/2025,1800,1850,1820
Uttar Pradesh,Bahraich,Naanpara,Pumpkin,Pumpkin,FAQ,30/08/2025,950,1000,980
Uttar Pradesh,Ballia,Vilthararoad,Apple,Apple,Medium,30/08/2025,8500,8700,8600
Uttar Pradesh,Ballia,Vilthararoad,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,30/08/2025,12000,13000,12500
Uttar Pradesh,Ballia,Vilthararoad,Rice,III,FAQ,30/08/2025,2000,2200,2100
Uttar Pradesh,Balrampur,Panchpedwa,Onion,Red,FAQ,30/08/2025,1400,1600,1500
Uttar Pradesh,Balrampur,Panchpedwa,Paddy(Dhan)(Common),Paddy,FAQ,30/08/2025,2300,2400,2350
Uttar Pradesh,Balrampur,Panchpedwa,Potato,Potato,FAQ,30/08/2025,1200,1400,1300
Uttar Pradesh,Bijnor,Najibabad,Pumpkin,Pumpkin,FAQ,30/08/2025,800,1000,900
Uttar Pradesh,Bulandshahar,Anoop Shahar,Brinjal,Round/Long,FAQ,30/08/2025,1400,1800,1600
Uttar Pradesh,Bulandshahar,Anoop Shahar,Ginger(Green),Green Ginger,FAQ,30/08/2025,5800,6200,6000
Uttar Pradesh,Bulandshahar,Anoop Shahar,Raddish,Raddish,FAQ,30/08/2025,1100,1500,1300
Uttar Pradesh,Bulandshahar,Divai,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,30/08/2025,2625,2635,2630
Uttar Pradesh,Bulandshahar,Divai,Maize,Hybrid,FAQ,30/08/2025,2225,2235,2230
Uttar Pradesh,Bulandshahar,Gulavati,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,900,1100,1000
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,Green Chilly,FAQ,30/08/2025,2000,2200,2100
Uttar Pradesh,Bulandshahar,Gulavati,Onion,Red,FAQ,30/08/2025,1400,1600,1500
Uttar Pradesh,Bulandshahar,Gulavati,Pumpkin,Other,FAQ,30/08/2025,700,800,750
Uttar Pradesh,Hathras,Shadabad,Tomato,Deshi,FAQ,30/08/2025,2500,2600,2550
Uttar Pradesh,Hathras,Sikandraraau,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,30/08/2025,2280,2450,2305
Uttar Pradesh,Hathras,Sikandraraau,Wheat,Dara,FAQ,30/08/2025,2450,2530,2490
Uttar Pradesh,Kaushambi,Bharwari,Rice,Common,FAQ,30/08/2025,2400,2600,2500
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1670,1710,1690
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Cabbage,Cabbage,FAQ,30/08/2025,1500,1545,1525
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Green Chilli,Green Chilly,FAQ,30/08/2025,4800,4864,4834
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Potato,Desi,FAQ,30/08/2025,1700,1785,1734
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Wheat,Dara,FAQ,30/08/2025,2560,2600,2580
Uttar Pradesh,Maharajganj,Anandnagar,Apple,Delicious,Medium,30/08/2025,7100,7500,7300
Uttar Pradesh,Maharajganj,Anandnagar,Green Chilli,Green Chilly,FAQ,30/08/2025,4200,4600,4400
Uttar Pradesh,Maharajganj,Anandnagar,Papaya,Papaya,Medium,30/08/2025,2200,2600,2400
Uttar Pradesh,Maharajganj,Anandnagar,Rice,III,FAQ,30/08/2025,2800,3000,2900
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Gur(Jaggery),Achhu,FAQ,30/08/2025,5400,5500,5450
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Onion,Red,FAQ,30/08/2025,1900,2000,1955
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,30/08/2025,1000,1200,1100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Potato,Desi,FAQ,30/08/2025,700,900,800
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Tomato,Hybrid,FAQ,30/08/2025,1900,2100,2000
Uttar Pradesh,Meerut,Sardhana,Banana - Green,Banana - Green,FAQ,30/08/2025,1100,1150,1125
Uttar Pradesh,Meerut,Sardhana,Potato,Desi,FAQ,30/08/2025,1100,1150,1125
Uttar Pradesh,Meerut,Sardhana,Tomato,Hybrid,Non-FAQ,30/08/2025,2200,2350,2300
Uttar Pradesh,Prayagraj,Sirsa,Tomato,Deshi,FAQ,30/08/2025,3100,3300,3200
Uttar Pradesh,Raebarelli,Lalganj,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,1500,1700,1600
Uttar Pradesh,Raebarelli,Lalganj,Wheat,Dara,FAQ,30/08/2025,2450,2575,2500
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Hybrid,FAQ,30/08/2025,1850,2050,1950
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Potato,Desi,FAQ,30/08/2025,1500,1600,1550
Uttar Pradesh,Shamli,Kairana,Lemon,Lemon,FAQ,30/08/2025,3800,3900,3850
Uttar Pradesh,Shamli,Kairana,Onion,Red,FAQ,30/08/2025,1200,1300,1250
Uttar Pradesh,Shravasti,Payagpur,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1800,2000,1900
Uttar Pradesh,Shravasti,Payagpur,Green Chilli,Green Chilly,FAQ,30/08/2025,4800,5000,4900
Uttar Pradesh,Shravasti,Payagpur,Little gourd (Kundru),Little gourd (Kundru),FAQ,30/08/2025,900,1200,1000
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Pumpkin,Pumpkin,FAQ,30/08/2025,900,920,910
Uttrakhand,Haridwar,Haridwar Union,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,1400,1800,1600
Uttrakhand,Haridwar,Haridwar Union,Pumpkin,Pumpkin,FAQ,30/08/2025,600,1000,800
Uttrakhand,Haridwar,Lakshar,Wheat,Other,FAQ,30/08/2025,2475,2500,2490
Uttrakhand,Haridwar,Manglaur,Apple,Other,Medium,30/08/2025,2600,4200,3400
Uttrakhand,Haridwar,Manglaur,Potato,Other,FAQ,30/08/2025,900,1300,1200
Uttrakhand,UdhamSinghNagar,Kicchha,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,800,1000,900
Uttrakhand,UdhamSinghNagar,Rudrapur,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,1200,2000,1500
Uttrakhand,UdhamSinghNagar,Rudrapur,Ginger(Dry),Other,FAQ,30/08/2025,5000,8000,6000
Uttrakhand,UdhamSinghNagar,Rudrapur,Green Chilli,Other,FAQ,30/08/2025,2000,4000,3000
Uttrakhand,UdhamSinghNagar,Rudrapur,Guava,Other,Medium,30/08/2025,3000,4000,3500
Uttrakhand,UdhamSinghNagar,Rudrapur,Raddish,Other,FAQ,30/08/2025,3000,4000,3500
Andhra Pradesh,Nellore,Gudur,Groundnut,Balli/Habbu,FAQ,30/08/2025,6783,6830,6815
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Cauliflower,FAQ,30/08/2025,4000,7000,6000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Onion,Other,FAQ,30/08/2025,800,1600,1200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Peas Wet,Other,FAQ,30/08/2025,6000,10000,8000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Pomegranate,Other,Medium,30/08/2025,4000,12000,8000
Gujarat,Amreli,Bagasara,Arhar (Tur/Red Gram)(Whole),777 New Ind,Non-FAQ,30/08/2025,4125,5075,4600
Gujarat,Amreli,Bagasara,Corriander seed,"A-1, Green",FAQ,30/08/2025,5200,5250,5225
